"HealthTopic","Population","Indicator","Unit","Time","RegionCode","RegionName","NumValue","TxtValue"
"Dengue","Travel-associated cases","Reported cases","N","2019-05","HU","Hungary",2.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2019-05","IE","Ireland",1.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2019-05","IS","Iceland",1.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2019-05","IT","Italy",17.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2019-05","LT","Lithuania",0.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2019-05","LU","Luxembourg",-,""
"Dengue","Travel-associated cases","Reported cases","N","2019-05","LV","Latvia",0.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2019-05","MT","Malta",0.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2019-05","NL","Netherlands",0.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2019-05","NO","Norway",7.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2019-05","PL","Poland",2.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2019-05","PT","Portugal",5.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2019-05","RO","Romania",1.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2019-05","SE","Sweden",9.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2019-05","SI","Slovenia",2.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2019-05","SK","Slovakia",2.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2019-06","AT","Austria",9.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2019-06","BE","Belgium",0.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2019-06","CZ","Czechia",0.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2019-06","DE","Germany",84.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2019-06","EE","Estonia",0.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2019-06","EL","Greece",1.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2019-06","ES","Spain",30.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2019-06","EU_EEA31","EU/EEA",286.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2019-06","EU28","EU",280.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2019-06","FI","Finland",1.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2019-06","FR","France",79.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2019-06","HR","Croatia",0.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2019-06","HU","Hungary",3.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2019-06","IE","Ireland",-,""
"Dengue","Travel-associated cases","Reported cases","N","2019-06","IS","Iceland",1.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2019-06","IT","Italy",6.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2019-06","LT","Lithuania",0.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2019-06","LU","Luxembourg",-,""
"Dengue","Travel-associated cases","Reported cases","N","2019-06","LV","Latvia",0.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2019-06","MT","Malta",0.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2019-06","NL","Netherlands",0.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2019-06","NO","Norway",5.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2019-06","PL","Poland",3.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2019-06","PT","Portugal",3.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2019-06","RO","Romania",2.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2019-06","SE","Sweden",10.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2019-06","SI","Slovenia",2.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2019-06","SK","Slovakia",0.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2019-07","AT","Austria",10.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2019-07","BE","Belgium",0.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2019-07","CZ","Czechia",0.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2019-07","DE","Germany",87.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2019-07","EE","Estonia",1.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2019-07","EL","Greece",0.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2019-07","ES","Spain",53.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2019-07","EU_EEA31","EU/EEA",363.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2019-07","EU28","EU",352.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2019-07","FI","Finland",1.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2019-07","FR","France",95.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2019-07","HR","Croatia",1.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2019-07","HU","Hungary",3.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2019-07","IE","Ireland",-,""
"Dengue","Travel-associated cases","Reported cases","N","2019-07","IS","Iceland",0.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2019-07","IT","Italy",27.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2019-07","LT","Lithuania",1.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2019-07","LU","Luxembourg",-,""
"Dengue","Travel-associated cases","Reported cases","N","2019-07","LV","Latvia",1.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2019-07","MT","Malta",0.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2019-07","NL","Netherlands",0.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2019-07","NO","Norway",11.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2019-07","PL","Poland",2.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2019-07","PT","Portugal",2.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2019-07","RO","Romania",0.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2019-07","SE","Sweden",15.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2019-07","SI","Slovenia",0.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2019-07","SK","Slovakia",0.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2019-08","AT","Austria",16.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2019-08","BE","Belgium",0.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2019-08","CZ","Czechia",0.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2019-08","DE","Germany",99.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2019-08","EE","Estonia",0.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2019-08","EL","Greece",2.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2019-08","ES","Spain",86.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2019-08","EU_EEA31","EU/EEA",517.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2019-08","EU28","EU",499.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2019-08","FI","Finland",4.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2019-08","FR","France",153.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2019-08","HR","Croatia",0.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2019-08","HU","Hungary",0.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2019-08","IE","Ireland",2.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2019-08","IS","Iceland",0.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2019-08","IT","Italy",33.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2019-08","LT","Lithuania",0.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2019-08","LU","Luxembourg",-,""
"Dengue","Travel-associated cases","Reported cases","N","2019-08","LV","Latvia",1.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2019-08","MT","Malta",0.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2019-08","NL","Netherlands",0.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2019-08","NO","Norway",18.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2019-08","PL","Poland",5.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2019-08","PT","Portugal",0.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2019-08","RO","Romania",1.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2019-08","SE","Sweden",15.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2019-08","SI","Slovenia",0.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2019-08","SK","Slovakia",0.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2019-09","AT","Austria",13.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2019-09","BE","Belgium",0.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2019-09","CZ","Czechia",0.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2019-09","DE","Germany",93.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2019-09","EE","Estonia",0.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2019-09","EL","Greece",2.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2019-09","ES","Spain",86.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2019-09","EU_EEA31","EU/EEA",462.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2019-09","EU28","EU",460.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2019-09","FI","Finland",2.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2019-09","FR","France",74.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2019-09","HR","Croatia",1.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2019-09","HU","Hungary",1.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2019-09","IE","Ireland",-,""
"Dengue","Travel-associated cases","Reported cases","N","2019-09","IS","Iceland",0.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2019-09","IT","Italy",52.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2019-09","LT","Lithuania",0.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2019-09","LU","Luxembourg",-,""
"Dengue","Travel-associated cases","Reported cases","N","2019-09","LV","Latvia",0.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2019-09","MT","Malta",0.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2019-09","NL","Netherlands",0.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2019-09","NO","Norway",2.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2019-09","PL","Poland",3.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2019-09","PT","Portugal",4.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2019-09","RO","Romania",3.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2019-09","SE","Sweden",8.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2019-09","SI","Slovenia",2.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2019-09","SK","Slovakia",0.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2019-10","AT","Austria",10.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2019-10","BE","Belgium",0.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2019-10","CZ","Czechia",0.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2019-10","DE","Germany",131.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2019-10","EE","Estonia",0.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2019-10","EL","Greece",0.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2019-10","ES","Spain",50.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2019-10","EU_EEA31","EU/EEA",453.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2019-10","EU28","EU",440.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2019-10","FI","Finland",1.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2019-10","FR","France",81.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2019-10","HR","Croatia",1.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2019-10","HU","Hungary",4.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2019-10","IE","Ireland",1.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2019-10","IS","Iceland",0.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2019-10","IT","Italy",24.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2019-10","LT","Lithuania",2.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2019-10","LU","Luxembourg",-,""
"Dengue","Travel-associated cases","Reported cases","N","2019-10","LV","Latvia",0.000000000,""
